,date,district,site_code,product_code,pred_share_districtlev,agg_level
4018,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27132,0.07635135154199656,district
34622,2016-01-01,DAOUKRO,C4019,AS27134,0.08888041680401115,district
10058,2016-01-01,YOPOUGON-OUEST-SONGON,C1077,AS46000,0.1,district
8468,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27133,0.14282414422311726,district
31963,2016-01-01,TENGRELA,C3023,AS27133,0.21713092163676376,district
16332,2016-01-01,ADJAME-PLATEAU-ATTECOUBE,C1413,AS27000,0.31107435054547194,district
15160,2016-01-01,TIASSALE,C1112,AS27132,0.13481039057689528,district
34346,2016-01-01,BOUNA,C4018,AS27138,0.0388711728371248,district
1974,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27133,0.14254403853212713,district
3973,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27000,0.08879031249021715,district
10008,2016-01-01,YOPOUGON-OUEST-SONGON,C1077,AS27139,0.675,district
31821,2016-01-01,NIAKARAMADOUGOU,C3022,AS27138,0.16981007688360195,district
8513,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27134,0.13057101073565422,district
27046,2016-01-01,VAVOUA,C2070,AS27139,0.1,district
30956,2016-01-01,KORHOGO,C3018,AS42018,0.0,district
25271,2016-01-01,SOUBRE,C2064,AS27138,0.05565717758545617,district
21153,2016-01-01,BEOUMI,C2047,AS27139,0.6,district
21849,2016-01-01,DIDIEVI,C2051,AS27000,0.6360459912039949,district
4198,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27138,0.0506582508663043,district
29065,2016-01-01,DABAKALA,C3011,AS27132,0.14437688247769237,district
16066,2016-01-01,SOUBRE,C1411,AS27133,0.14873288970623938,district
20788,2016-01-01,SEGUELA,C2041,AS27132,0.5480229939097313,district
8423,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27132,0.1727085275290355,district
20417,2016-01-01,DIVO,C2016,AS27132,0.7272500862207713,district
33316,2016-01-01,AKOUPE,C4015,AS27000,0.09338329917866586,district
34757,2016-01-01,DAOUKRO,C4019,AS27139,0.0,district
9330,2016-01-01,YOPOUGON-EST,C1073,AS27137,0.3,district
20419,2016-01-01,DIVO,C2016,AS27133,0.1425287356321839,district
33158,2016-01-01,AGNIBILEKROU,C4014,AS27000,0.6292690669678256,district
15250,2016-01-01,TIASSALE,C1112,AS27134,0.20847046937789232,district
30798,2016-01-01,KORHOGO,C3018,AS27132,0.023529411764705882,district
16111,2016-01-01,SOUBRE,C1411,AS27134,0.20468438773953973,district
36238,2016-01-01,TANDA,C4026,AS27134,0.30379453669740414,district
21029,2016-01-01,BEOUMI,C2047,AS27134,1.0,district
14881,2016-01-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS27000,0.02902973563799981,district
8030,2016-01-01,ABOBO-EST,C1066,AS27134,0.03248144262379242,district
4153,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27137,0.04224280960697406,district
16156,2016-01-01,SOUBRE,C1411,AS27137,0.10180834444996671,district
2154,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27139,0.0,district
21525,2016-01-01,BOCANDA,C2049,AS46000,0.05245852438680297,district
16201,2016-01-01,SOUBRE,C1411,AS27138,0.11506847708146015,district
20939,2016-01-01,BEOUMI,C2047,AS27000,0.21219290542774877,district
8758,2016-01-01,YOPOUGON-EST,C1070,AS27134,0.11108412866567363,district
10598,2016-01-01,ADIAKE,C1082,AS27133,0.07590249315107292,district
30843,2016-01-01,KORHOGO,C3018,AS27133,0.0,district
31012,2016-01-01,NIAKARAMADOUGOU,C3019,AS27133,0.906092416267471,district
21255,2016-01-01,BOCANDA,C2049,AS27132,0.10454922575402063,district
2421,2016-01-01,YOPOUGON-EST,C1017,AS27138,0.010622027703913985,district
9918,2016-01-01,YOPOUGON-OUEST-SONGON,C1077,AS27137,0.9466165413533835,district
4502,2016-01-01,COCODY-BINGERVILLE,C1029,AS27138,0.1663295290652528,district
4283,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS46000,0.0272242170270225,district
9873,2016-01-01,YOPOUGON-OUEST-SONGON,C1077,AS27134,0.8687757313109425,district
15340,2016-01-01,TIASSALE,C1112,AS27138,0.06598677403707365,district
10643,2016-01-01,ADIAKE,C1082,AS27134,0.7476699258586498,district
10553,2016-01-01,ADIAKE,C1082,AS27132,0.21459133825944168,district
25594,2016-01-01,TIASSALE,C2065,AS27134,0.38543587177678107,district
20984,2016-01-01,BEOUMI,C2047,AS27133,0.80625,district
22246,2016-01-01,TOUMODI,C2052,AS27132,0.23972689252883153,district
35792,2016-01-01,PRIKRO,C4025,AS17005,0.0,district
1604,2016-01-01,ABOBO-EST,C1011,AS46000,0.0914301059797965,district
2064,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27137,0.13827741663849574,district
8558,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1069,AS27137,0.10595756967568323,district
36082,2016-01-01,TANDA,C4026,AS17005,0.0,district
15205,2016-01-01,TIASSALE,C1112,AS27133,0.07590249315107292,district
20062,2016-01-01,BOUAFLE,C2011,AS46000,0.7,district
9129,2016-01-01,YOPOUGON-EST,C1073,AS17005,0.0,district
30911,2016-01-01,KORHOGO,C3018,AS27137,0.0,district
21300,2016-01-01,BOCANDA,C2049,AS27133,0.05855094065427394,district
22201,2016-01-01,TOUMODI,C2052,AS27000,0.08115778622511435,district
16615,2016-01-01,ADIAKE,C1679,AS27133,0.061749593852927144,district
1884,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27000,0.19218998869215725,district
7985,2016-01-01,ABOBO-EST,C1066,AS27133,0.20030873317951553,district
25091,2016-01-01,SOUBRE,C2064,AS27132,0.2227295147284189,district
26956,2016-01-01,VAVOUA,C2070,AS27137,0.032034133063803615,district
21435,2016-01-01,BOCANDA,C2049,AS27138,0.05245852438680297,district
9150,2016-01-01,YOPOUGON-EST,C1073,AS27000,0.12,district
38387,2016-01-01,ODIENNE,C5003,AS46000,0.07986544205971999,district
16377,2016-01-01,ADJAME-PLATEAU-ATTECOUBE,C1413,AS27132,0.19797093130151858,district
9427,2016-01-01,YOPOUGON-EST,C1073,AS46000,0.0,district
33203,2016-01-01,AGNIBILEKROU,C4014,AS27132,0.19114362416456662,district
33248,2016-01-01,AGNIBILEKROU,C4014,AS27133,0.061749593852927144,district
3918,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS17005,0.0,district
9685,2016-01-01,YOPOUGON-OUEST-SONGON,C1077,AS17005,0.0,district
4419,2016-01-01,COCODY-BINGERVILLE,C1029,AS27134,0.570794210768944,district
34712,2016-01-01,DAOUKRO,C4019,AS27138,0.06682303590657004,district
41026,2016-01-01,ODIENNE,C5063,AS27138,0.06981007688360194,district
27095,2016-01-01,VAVOUA,C2070,AS46000,0.5407049875876592,district
2019,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27134,0.17896175834884068,district
25365,2016-01-01,SOUBRE,C2064,AS46000,0.11380426359196258,district
22029,2016-01-01,DIDIEVI,C2051,AS27137,0.16490943722077697,district
25181,2016-01-01,SOUBRE,C2064,AS27134,0.6693266282120517,district
29647,2016-01-01,KATIOLA,C3013,AS27133,0.8,district
32960,2016-01-01,BONDOUKOU,C4002,AS27139,0.0,district
29132,2016-01-01,DABAKALA,C3011,AS27134,0.4423114604778446,district
27001,2016-01-01,VAVOUA,C2070,AS27138,0.14741488745043743,district
2109,2016-01-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27138,0.4273145851310858,district
4108,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27134,0.09409065223370588,district
34252,2016-01-01,BOUNA,C4018,AS27133,0.33887117283712476,district
21984,2016-01-01,DIDIEVI,C2051,AS27134,0.256856988788729,district
20878,2016-01-01,SEGUELA,C2041,AS27137,0.1977585171871698,district
8713,2016-01-01,YOPOUGON-EST,C1070,AS27132,0.12889964357145267,district
21345,2016-01-01,BOCANDA,C2049,AS27134,0.07758052281188252,district
31881,2016-01-01,NIAKARAMADOUGOU,C3022,AS46000,0.07986544205971999,district
9195,2016-01-01,YOPOUGON-EST,C1073,AS27132,0.049357142857142856,district
25136,2016-01-01,SOUBRE,C2064,AS27133,0.16952598597451102,district
16246,2016-01-01,SOUBRE,C1411,AS27139,0.9,district
33406,2016-01-01,AKOUPE,C4015,AS27133,0.07912258814134158,district
26821,2016-01-01,VAVOUA,C2070,AS27132,0.40516574396121846,district
37495,2016-01-01,AKOUPE,C4061,AS27133,0.08904620095569252,district
10508,2016-01-01,ADIAKE,C1082,AS27000,0.7234721016427345,district
34297,2016-01-01,BOUNA,C4018,AS27134,0.4128143088212767,district
34667,2016-01-01,DAOUKRO,C4019,AS27137,0.14922010666525498,district
8084,2016-01-01,ABOBO-EST,C1066,AS27138,0.12838505355883628,district
40894,2016-01-01,ODIENNE,C5063,AS27133,0.06888053710589143,district
4243,2016-01-01,YOPOUGON-OUEST-SONGON,C1028,AS27139,0.275,district
14926,2016-01-01,ADJAME-PLATEAU-ATTECOUBE,C1106,AS27132,0.3825571997549809,district
30753,2016-01-01,KORHOGO,C3018,AS27000,0.023529411764705882,district
29692,2016-01-01,KATIOLA,C3013,AS27134,1.0,district
35308,2016-01-01,M'BAHIAKRO,C4022,AS27133,0.1459769850273799,district
9375,2016-01-01,YOPOUGON-EST,C1073,AS27138,0.2,district
2155,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27139,0.0,district
33159,2016-02-01,AGNIBILEKROU,C4014,AS27000,0.6069335054096135,district
2919,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27000,0.12421219760555194,district
31353,2016-02-01,OUANGOLO,C3020,AS27137,1.0,district
8814,2016-02-01,TREICHVILLE-MARCORY,C1072,AS27000,0.158309612051606,district
35848,2016-02-01,PRIKRO,C4025,AS27132,0.08725521777600087,district
27096,2016-02-01,VAVOUA,C2070,AS46000,0.6407049875876591,district
18721,2016-02-01,SAN PEDRO,C2007,AS27137,0.17730084660480058,district
21030,2016-02-01,BEOUMI,C2047,AS27134,1.0,district
33745,2016-02-01,BONGOUANOU,C4016,AS27138,0.04491174246900323,district
2868,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS17005,0.0,district
8759,2016-02-01,YOPOUGON-EST,C1070,AS27134,0.09244087662175993,district
12245,2016-02-01,DABOU,C1088,AS27139,0.0,district
23462,2016-02-01,TOUMODI,C2057,AS27132,0.19022413142706082,district
40766,2016-02-01,ODIENNE,C5063,AS17005,0.0,district
20985,2016-02-01,BEOUMI,C2047,AS27133,1.0,district
21526,2016-02-01,BOCANDA,C2049,AS46000,0.05245852438680297,district
34488,2016-02-01,DAOUKRO,C4019,AS27000,0.5653468747375635,district
37171,2016-02-01,BONGOUANOU,C4054,AS27137,0.09523519408758124,district
12156,2016-02-01,DABOU,C1088,AS27137,0.08118027019708465,district
12201,2016-02-01,DABOU,C1088,AS27138,0.7439111747642206,district
27897,2016-02-01,GUEYO,C2131,AS27134,0.3396173668521346,district
33259,2016-02-01,AGNIBILEKROU,C4014,AS27137,0.17322175759444386,district
12253,2016-02-01,DABOU,C1088,AS46000,0.13139568828115694,district
9428,2016-02-01,YOPOUGON-EST,C1073,AS46000,0.0,district
8858,2016-02-01,TREICHVILLE-MARCORY,C1072,AS27132,0.13191137576846418,district
32599,2016-02-01,ABENGOUROU,C4001,AS27137,0.1162490327717225,district
21481,2016-02-01,BOCANDA,C2049,AS27139,0.8,district
26261,2016-02-01,TIEBISSOU,C2068,AS27134,0.14811121762935237,district
18631,2016-02-01,SAN PEDRO,C2007,AS27133,0.347221554539452,district
23506,2016-02-01,TOUMODI,C2057,AS27133,0.061771035644542616,district
1930,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27132,0.14759489536155695,district
1071,2016-02-01,ABOBO-EST,C1010,AS27000,0.1492026998771594,district
36024,2016-02-01,PRIKRO,C4025,AS27138,0.05245852438680297,district
36729,2016-02-01,ADZOPE,C4037,AS46000,0.07341636925536936,district
21070,2016-02-01,BEOUMI,C2047,AS27137,0.11377850253004426,district
27937,2016-02-01,GUEYO,C2131,AS27137,0.9949999999999999,district
18676,2016-02-01,SAN PEDRO,C2007,AS27134,0.37685488454157345,district
26306,2016-02-01,TIEBISSOU,C2068,AS27137,0.15214483022551736,district
12373,2016-02-01,FRESCO,C1089,AS27133,0.07489330165754673,district
6434,2016-02-01,COCODY-BINGERVILLE,C1056,AS27000,0.1753244509569992,district
19980,2016-02-01,BOUAFLE,C2011,AS27139,0.0,district
21436,2016-02-01,BOCANDA,C2049,AS27138,0.06560223219142255,district
5991,2016-02-01,COCODY-BINGERVILLE,C1055,AS17005,0.0,district
36463,2016-02-01,ADZOPE,C4037,AS27000,0.9015529283751228,district
30754,2016-02-01,KORHOGO,C3018,AS27000,0.7117647058823529,district
3054,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27134,0.28124353180095,district
12862,2016-02-01,GRAND-BASSAM,C1090,AS27139,0.0,district
21346,2016-02-01,BOCANDA,C2049,AS27134,0.6617324275023044,district
18243,2016-02-01,GAGNOA,C2006,AS27132,0.405921610157059,district
2020,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27134,0.1335153418338454,district
34443,2016-02-01,DAOUKRO,C4019,AS17005,0.0,district
32509,2016-02-01,ABENGOUROU,C4001,AS27133,0.061749593852927144,district
26177,2016-02-01,TIEBISSOU,C2068,AS27132,0.150662257198579,district
21211,2016-02-01,BOCANDA,C2049,AS27000,0.7487533773331659,district
18288,2016-02-01,GAGNOA,C2006,AS27133,0.4079944189933176,district
6041,2016-02-01,COCODY-BINGERVILLE,C1055,AS27000,0.006860730737959233,district
6085,2016-02-01,COCODY-BINGERVILLE,C1055,AS27132,0.0004668688453761137,district
914,2016-02-01,TIASSALE,C1009,AS27000,0.1246707145911096,district
12772,2016-02-01,GRAND-BASSAM,C1090,AS27137,0.12733305298186703,district
2110,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27138,0.14616540067153902,district
18333,2016-02-01,GAGNOA,C2006,AS27134,0.8436834994173973,district
23828,2016-02-01,LAKOTA,C2059,AS27137,0.10314641350607241,district
12817,2016-02-01,GRAND-BASSAM,C1090,AS27138,0.005243331617487837,district
3009,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27133,0.13864589160700355,district
9196,2016-02-01,YOPOUGON-EST,C1073,AS27132,0.1654822240787153,district
18198,2016-02-01,GAGNOA,C2006,AS27000,0.7344578078680669,district
2065,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27137,0.10973524675285184,district
26957,2016-02-01,VAVOUA,C2070,AS27137,0.25185998666400267,district
9130,2016-02-01,YOPOUGON-EST,C1073,AS17005,0.0,district
23964,2016-02-01,OUME,C2060,AS27132,1.0,district
21301,2016-02-01,BOCANDA,C2049,AS27133,0.05855094065427394,district
37108,2016-02-01,BONGOUANOU,C4054,AS27132,0.09950011996148342,district
838,2016-02-01,ABOISSO,C1008,AS27138,0.1903907064081881,district
9151,2016-02-01,YOPOUGON-EST,C1073,AS27000,0.06509577379142596,district
5901,2016-02-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27137,0.09156395843235876,district
37117,2016-02-01,BONGOUANOU,C4054,AS27133,0.06133375518809168,district
29783,2016-02-01,KATIOLA,C3013,AS27138,0.8,district
9034,2016-02-01,TREICHVILLE-MARCORY,C1072,AS27138,0.14413949660310915,district
5946,2016-02-01,ADJAME-PLATEAU-ATTECOUBE,C1054,AS27138,0.2286922246818725,district
21256,2016-02-01,BOCANDA,C2049,AS27132,0.3585618649660364,district
31441,2016-02-01,OUANGOLO,C3020,AS27139,0.4,district
23919,2016-02-01,OUME,C2060,AS27000,0.754080851441551,district
12925,2016-02-01,GRAND-BASSAM,C1090,AS46000,0.8596655659734422,district
29648,2016-02-01,KATIOLA,C3013,AS27133,1.0,district
34668,2016-02-01,DAOUKRO,C4019,AS27137,0.06777683541098875,district
33204,2016-02-01,AGNIBILEKROU,C4014,AS27132,0.1410873931287834,district
36639,2016-02-01,ADZOPE,C4037,AS27137,0.16299860919529924,district
6428,2016-02-01,COCODY-BINGERVILLE,C1056,AS17005,0.0,district
21201,2016-02-01,BOCANDA,C2049,AS17005,0.0,district
9241,2016-02-01,YOPOUGON-EST,C1073,AS27133,0.9,district
2964,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27132,0.14374066851739853,district
12558,2016-02-01,GRAND-BASSAM,C1090,AS17005,0.0,district
27982,2016-02-01,GUEYO,C2131,AS27138,0.054551269920948095,district
35936,2016-02-01,PRIKRO,C4025,AS27134,0.5981310700250925,district
23708,2016-02-01,LAKOTA,C2059,AS27132,0.15662178466317492,district
6305,2016-02-01,COCODY-BINGERVILLE,C1055,AS27139,0.0,district
29447,2016-02-01,FERKESSEDOUGOU,C3012,AS27138,0.06880088539007576,district
12513,2016-02-01,FRESCO,C1089,AS27139,0.0,district
38008,2016-02-01,GUIGLO,C5002,AS27137,0.08155533794103302,district
6261,2016-02-01,COCODY-BINGERVILLE,C1055,AS27138,0.0,district
27047,2016-02-01,VAVOUA,C2070,AS27139,0.0,district
30799,2016-02-01,KORHOGO,C3018,AS27132,0.8,district
18541,2016-02-01,SAN PEDRO,C2007,AS27000,0.7273823039754661,district
23663,2016-02-01,LAKOTA,C2059,AS27000,0.6348491200711122,district
33249,2016-02-01,AGNIBILEKROU,C4014,AS27133,0.07489330165754673,district
6384,2016-02-01,COCODY-BINGERVILLE,C1055,AS46000,0.007246376811594203,district
9376,2016-02-01,YOPOUGON-EST,C1073,AS27138,0.4,district
18586,2016-02-01,SAN PEDRO,C2007,AS27132,0.8156564100183783,district
23550,2016-02-01,TOUMODI,C2057,AS27134,0.3924081983342175,district
12418,2016-02-01,FRESCO,C1089,AS27134,0.21799264586395245,district
8902,2016-02-01,TREICHVILLE-MARCORY,C1072,AS27133,0.49781086127212004,district
28027,2016-02-01,GUEYO,C2131,AS27139,0.3,district
1975,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27133,0.13971625860954223,district
12592,2016-02-01,GRAND-BASSAM,C1090,AS27000,0.6669108092197807,district
12727,2016-02-01,GRAND-BASSAM,C1090,AS27134,0.6655968795822844,district
27002,2016-02-01,VAVOUA,C2070,AS27138,0.053706424889515846,district
6129,2016-02-01,COCODY-BINGERVILLE,C1055,AS27133,0.02779126705004569,district
18377,2016-02-01,GAGNOA,C2006,AS27137,0.3521036060327439,district
23792,2016-02-01,LAKOTA,C2059,AS27134,0.32026842706140524,district
35264,2016-02-01,M'BAHIAKRO,C4022,AS27132,0.25856186496603645,district
9286,2016-02-01,YOPOUGON-EST,C1073,AS27134,0.8136171821516516,district
6173,2016-02-01,COCODY-BINGERVILLE,C1055,AS27134,0.016458045394131,district
6217,2016-02-01,COCODY-BINGERVILLE,C1055,AS27137,0.007874276252783521,district
26912,2016-02-01,VAVOUA,C2070,AS27134,0.3431568881471846,district
12682,2016-02-01,GRAND-BASSAM,C1090,AS27133,0.702177363348537,district
8946,2016-02-01,TREICHVILLE-MARCORY,C1072,AS27134,0.6250529470181972,district
21154,2016-02-01,BEOUMI,C2047,AS27139,0.6,district
32554,2016-02-01,ABENGOUROU,C4001,AS27134,0.3800293944738389,district
31397,2016-02-01,OUANGOLO,C3020,AS27138,1.0,district
962,2016-02-01,TIASSALE,C1009,AS27133,0.12946134505701262,district
21391,2016-02-01,BOCANDA,C2049,AS27137,0.8579380343441724,district
26216,2016-02-01,TIEBISSOU,C2068,AS27133,0.061749593852927144,district
12637,2016-02-01,GRAND-BASSAM,C1090,AS27132,0.8285714285714286,district
9331,2016-02-01,YOPOUGON-EST,C1073,AS27137,0.32857142857142857,district
8990,2016-02-01,TREICHVILLE-MARCORY,C1072,AS27137,0.16280292807689523,district
23747,2016-02-01,LAKOTA,C2059,AS27133,0.061749593852927144,district
11976,2016-02-01,DABOU,C1088,AS27000,0.7044392466294453,district
1885,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1015,AS27000,0.16922607121257904,district
3099,2016-02-01,KOUMASSI-PORT BOUET-VRIDI,C1024,AS27137,0.13751204798594174,district
7426,2016-02-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27132,0.09307207931430281,district
31131,2016-02-01,NIAKARAMADOUGOU,C3019,AS27138,0.05565717758545617,district
21895,2016-02-01,DIDIEVI,C2051,AS27132,0.26217333323135533,district
27550,2016-02-01,KORHOGO,C2127,AS27133,0.06453240838674487,district
26753,2016-02-01,VAVOUA,C2070,AS17005,0.0,district
21940,2016-02-01,DIDIEVI,C2051,AS27133,0.061749593852927144,district
7471,2016-02-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27133,0.09996466512498185,district
11147,2016-02-01,ANYAMA,C1084,AS27137,0.4998540204594982,district
29603,2016-02-01,KATIOLA,C3013,AS27132,0.03334645849227191,district
36595,2016-02-01,ADZOPE,C4037,AS27134,0.8828198878233084,district
19695,2016-02-01,BOUAFLE,C2011,AS17005,0.0,district
22703,2016-02-01,GUITRY,C2055,AS27000,0.7044392466294453,district
7516,2016-02-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27134,0.13047803033921998,district
41071,2016-02-01,ODIENNE,C5063,AS27139,0.1,district
2377,2016-02-01,YOPOUGON-EST,C1017,AS27137,0.016158316339911043,district
1467,2016-02-01,ABOBO-EST,C1011,AS27134,0.14092012834863832,district
11102,2016-02-01,ANYAMA,C1084,AS27134,0.5704239917518152,district
21985,2016-02-01,DIDIEVI,C2051,AS27134,0.15685698878872903,district
32961,2016-02-01,BONDOUKOU,C4002,AS27139,0.0,district
7561,2016-02-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27137,0.09835958988343152,district
22747,2016-02-01,GUITRY,C2055,AS27132,0.4299240394365048,district
33362,2016-02-01,AKOUPE,C4015,AS27132,0.29975799069908315,district
11192,2016-02-01,ANYAMA,C1084,AS27138,0.0458213828308923,district
7381,2016-02-01,ADJAME-PLATEAU-ATTECOUBE,C1062,AS27000,0.08048433412140578,district
11396,2016-02-01,COCODY-BINGERVILLE,C1086,AS27134,0.303543901992254,district
32788,2016-02-01,BONDOUKOU,C4002,AS27133,0.8,district
22877,2016-02-01,GUITRY,C2055,AS27137,0.18192465155141643,district
11351,2016-02-01,COCODY-BINGERVILLE,C1086,AS27133,0.061749593852927144,district
27595,2016-02-01,KORHOGO,C2127,AS27134,0.2423109097518609,district
21850,2016-02-01,DIDIEVI,C2051,AS27000,0.6360459912039949,district
30957,2016-02-01,KORHOGO,C3018,AS42018,0.2,district
40810,2016-02-01,ODIENNE,C5063,AS27000,0.15615022110310786,district
34758,2016-02-01,DAOUKRO,C4019,AS27139,0.0,district
34533,2016-02-01,DAOUKRO,C4019,AS27132,0.07439923652629477,district
32833,2016-02-01,BONDOUKOU,C4002,AS27134,0.8496251056506627,district
1389,2016-02-01,ABOBO-EST,C1011,AS27132,0.1612503405187741,district
11306,2016-02-01,COCODY-BINGERVILLE,C1086,AS27132,0.10085747293512823,district
22835,2016-02-01,GUITRY,C2055,AS27134,0.6598604025748568,district
31181,2016-02-01,OUANGOLO,C3020,AS27000,0.729037691590541,district
22791,2016-02-01,GUITRY,C2055,AS27133,0.061749593852927144,district
20373,2016-02-01,DIVO,C2016,AS27000,0.9,district
26512,2016-02-01,TOUMODI,C2069,AS27132,0.3046852949538434,district
11261,2016-02-01,COCODY-BINGERVILLE,C1086,AS27000,0.5804922345232979,district
37270,2016-02-01,BETTIE,C4056,AS27133,0.07169464845889353,district
